student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered
5e1c5c0e7ff480719b920b1d	5e01b81f807e2b706c8318ab	36	34	7	3	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b81f807e2b706c8318d3	36	34	7	4	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b81f807e2b706c8318f3	36	34	7	5	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b81f807e2b706c831913	36	34	7	6	HA_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b81f807e2b706c831941	36	34	7	7	HA_Pulldown	0
5e1c5c0e7ff480719b920b1d	5e01b820807e2b706c831980	36	34	7	8	HA_Pulldown	0
5e1c5c0e7ff480719b920b1d	5e01b820807e2b706c831998	36	34	7	9	HA_Pulldown	0
5e1c5c0e7ff480719b920b1d	5e01b820807e2b706c8319d7	36	34	7	10	HA_Pulldown	0
5e1c5c0e7ff480719b920b1d	5e01b820807e2b706c8319ef	36	34	7	11	HA_Pulldown	0
5e1c5c0e7ff480719b920b1d	5e01b7f5807e2b706c82a1c0	63	61	2	8	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b7f8807e2b706c82aa51	63	61	2	9	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b7fd807e2b706c82b9ea	63	61	2	11	HA_DnD_Table	0
5e1c5c0e7ff480719b920b1d	5e01b7fe807e2b706c82ba02	63	61	2	12	HA_DnD_Table	0
5e1c5c0e7ff480719b920b1d	5e01b7fe807e2b706c82ba1a	63	61	2	13	HA_DnD_Table	0
5e1c5c0e7ff480719b920b1d	5e01b81c807e2b706c8310a7	63	61	2	0	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b81c807e2b706c8310cb	63	61	2	1	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b81c807e2b706c8310ef	63	61	2	2	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b81d807e2b706c831117	63	61	2	3	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b81d807e2b706c831127	63	61	2	4	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b81d807e2b706c831137	63	61	2	5	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b81d807e2b706c83115f	63	61	2	6	HA_Pulldown	0
5e1c5c0e7ff480719b920b1d	5e01b81d807e2b706c83118f	63	61	2	7	HA_Pulldown	0
5e1c5c0e7ff480719b920b1d	5e01b816807e2b706c82ffdc	63	61	2	10	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b7f8807e2b706c82aa9d	4	2	1	0	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7f8807e2b706c82aab5	4	2	1	1	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7f8807e2b706c82aacd	4	2	1	2	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7f8807e2b706c82aaf1	4	2	1	3	HA_FITB	1
5e1c5c0e7ff480719b920b1d	5e01b80a807e2b706c82de13	30	28	1	0	AG_FITB	1
5e1c5c0e7ff480719b920b1d	5e01b80a807e2b706c82de37	30	28	1	1	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b80a807e2b706c82de5b	30	28	1	2	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b80b807e2b706c82de83	30	28	1	3	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b80b807e2b706c82de93	30	28	1	4	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b80b807e2b706c82dea3	30	28	1	5	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b80e807e2b706c82e7d9	30	28	1	6	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b80e807e2b706c82e7f1	30	28	1	7	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7fd807e2b706c82b744	55	53	2	5	HA_DnD_Table	0
5e1c5c0e7ff480719b920b1d	5e01b7fd807e2b706c82b75c	55	53	2	6	HA_DnD_Table	0
5e1c5c0e7ff480719b920b1d	5e01b7fd807e2b706c82b774	55	53	2	7	HA_DnD_Table	0
5e1c5c0e7ff480719b920b1d	5e01b7fd807e2b706c82b7d3	55	53	2	8	HA_DnD_Table	0
5e1c5c0e7ff480719b920b1d	5e01b7fd807e2b706c82b7eb	55	53	2	9	HA_DnD_Table	0
5e1c5c0e7ff480719b920b1d	5e01b815807e2b706c82fbf0	55	53	2	10	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b815807e2b706c82fc3e	55	53	2	11	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b815807e2b706c82fc8c	55	53	2	12	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b815807e2b706c82fcda	55	53	2	13	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b816807e2b706c82fd28	55	53	2	14	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b816807e2b706c82fd76	55	53	2	15	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b816807e2b706c82fdc4	55	53	2	16	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b816807e2b706c82fe1e	55	53	2	17	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b816807e2b706c82fe84	55	53	2	18	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b816807e2b706c82fed2	55	53	2	19	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b808807e2b706c82d8d6	55	53	2	0	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b808807e2b706c82d8fa	55	53	2	1	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b809807e2b706c82d91e	55	53	2	2	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b809807e2b706c82d942	55	53	2	3	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b7d9807e2b706c825249	55	53	2	4	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b817807e2b706c8300c6	24	22	9	11	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b817807e2b706c8300f2	24	22	9	12	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b80d807e2b706c82e5cf	24	22	9	13	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c658	24	22	9	0	AG_FITB	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c67c	24	22	9	1	AG_FITB	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c6a4	24	22	9	2	AG_FITB	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c6c0	24	22	9	3	HA_FITB	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c6fd	24	22	9	4	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c715	24	22	9	5	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c781	24	22	9	6	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c799	24	22	9	7	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c7b1	24	22	9	8	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c7c9	24	22	9	9	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c7e1	24	22	9	10	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c813	21	19	6	0	AG_FITB	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c84a	21	19	6	1	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82c862	21	19	6	2	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82c8b0	21	19	6	3	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82c8c8	21	19	6	4	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82c8e0	21	19	6	5	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82c9a3	21	19	6	6	HA_DnD_Table	1
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82c9b9	21	19	6	7	HA_DnD_Table	1
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82c9cf	21	19	6	8	HA_DnD_Table	1
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82c9e5	21	19	6	9	HA_DnD_Table	1
5e1c5c0e7ff480719b920b1d	5e01b801807e2b706c82c4e0	10	8	7	0	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b801807e2b706c82c4f8	10	8	7	1	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b801807e2b706c82c510	10	8	7	2	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c59a	10	8	7	3	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c5b2	10	8	7	4	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c5ca	10	8	7	5	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c5e2	10	8	7	6	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c5fa	10	8	7	7	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c612	10	8	7	8	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b802807e2b706c82c62a	10	8	7	9	HA_MC_Grid	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c0bf	9	7	6	0	AG_Matching	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c0d3	9	7	6	1	AG_Matching	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c0e7	9	7	6	2	AG_Matching	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c131	9	7	6	3	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c149	9	7	6	4	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c161	9	7	6	5	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c1a0	9	7	6	6	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c1b8	9	7	6	7	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c1f7	9	7	6	8	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c20f	9	7	6	9	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b800807e2b706c82c24e	9	7	6	10	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b801807e2b706c82c266	9	7	6	11	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7fe807e2b706c82bbf0	9	7	6	12	HA_MCMS	1
5e1c5c0e7ff480719b920b1d	5e01b814807e2b706c82f99e	6	4	3	10	HA_MC	1
5e1c5c0e7ff480719b920b1d	5e01b814807e2b706c82f9d2	6	4	3	11	HA_SelfReport	1
5e1c5c0e7ff480719b920b1d	5e01b814807e2b706c82f9fe	6	4	3	12	HA_SelfReport	1
5e1c5c0e7ff480719b920b1d	5e01b7e1807e2b706c8268df	6	4	3	0	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7e1807e2b706c826933	6	4	3	1	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7e1807e2b706c826987	6	4	3	2	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7e1807e2b706c8269db	6	4	3	3	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7e1807e2b706c826a2f	6	4	3	4	HA_Pulldown	0
5e1c5c0e7ff480719b920b1d	5e01b7e2807e2b706c826a83	6	4	3	5	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7e2807e2b706c826ad7	6	4	3	6	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7e2807e2b706c826b2b	6	4	3	7	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7f9807e2b706c82addb	6	4	3	8	HA_MC	1
5e1c5c0e7ff480719b920b1d	5e01b7f9807e2b706c82ae29	6	4	3	9	HA_MC	1
5e1c5c0e7ff480719b920b1d	5e01b81a807e2b706c8308ab	53	51	0	12	HA_DnD_Table	1
5e1c5c0e7ff480719b920b1d	5e01b81a807e2b706c8308c3	53	51	0	13	HA_DnD_Table	1
5e1c5c0e7ff480719b920b1d	5e01b81a807e2b706c8308db	53	51	0	14	HA_DnD_Table	1
5e1c5c0e7ff480719b920b1d	5e01b815807e2b706c82fac8	53	51	0	20	HA_SnC	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82cfb0	53	51	0	0	AG_Matching	1
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82cfc0	53	51	0	1	AG_Matching	1
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82cfd0	53	51	0	2	AG_Matching	1
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82cff4	53	51	0	3	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82d018	53	51	0	4	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82d040	53	51	0	5	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82d050	53	51	0	6	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82d060	53	51	0	7	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82d088	53	51	0	8	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82d098	53	51	0	9	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82d0a8	53	51	0	10	AG_Matching	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82d0cc	53	51	0	11	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b7f8807e2b706c82ab27	53	51	0	15	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b7f8807e2b706c82ab55	53	51	0	16	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b7f8807e2b706c82ab83	53	51	0	17	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b7f8807e2b706c82abb1	53	51	0	18	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b7f9807e2b706c82abdf	53	51	0	19	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b7f4807e2b706c829ffe	46	44	4	5	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b7f4807e2b706c82a02a	46	44	4	6	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b81e807e2b706c8314ef	46	44	4	3	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b81e807e2b706c83151b	46	44	4	4	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b804807e2b706c82cbad	46	44	4	0	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b804807e2b706c82cbd1	46	44	4	1	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b804807e2b706c82cbf5	46	44	4	2	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82cadd	54	52	1	0	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82caff	54	52	1	1	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82cb25	54	52	1	2	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b804807e2b706c82cb4b	54	52	1	3	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826deb	54	52	1	6	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826e03	54	52	1	7	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826e1b	54	52	1	8	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826e33	54	52	1	9	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826e4b	54	52	1	10	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826e63	54	52	1	11	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826e7b	54	52	1	12	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826e93	54	52	1	13	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826eab	54	52	1	14	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826ec3	54	52	1	15	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b7e3807e2b706c826edb	54	52	1	16	HA_MC_Grid	0
5e1c5c0e7ff480719b920b1d	5e01b80e807e2b706c82e827	54	52	1	4	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b80e807e2b706c82e855	54	52	1	5	HA_Pulldown	0
5e1c5c0e7ff480719b920b1d	5e01b803807e2b706c82ca15	32	30	3	0	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b7ed807e2b706c828aa3	32	30	3	7	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b7ed807e2b706c828acf	32	30	3	8	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b7ea807e2b706c8282d7	32	30	3	1	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7ea807e2b706c828303	32	30	3	2	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7ea807e2b706c82832f	32	30	3	3	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7ea807e2b706c82835b	32	30	3	4	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b7ea807e2b706c82839d	32	30	3	5	HA_Pulldown	1
5e1c5c0e7ff480719b920b1d	5e01b804807e2b706c82cb83	32	30	3	6	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b7f4807e2b706c829f9e	42	40	0	0	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b7f4807e2b706c829fca	42	40	0	1	HA_SelfReport	0
5e1c5c0e7ff480719b920b1d	5e01b7e0807e2b706c8263e7	42	40	0	2	HA_SnC	1
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82cee0	47	45	5	0	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82cf04	47	45	5	1	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b805807e2b706c82cf28	47	45	5	2	AG_FITB	0
5e1c5c0e7ff480719b920b1d	5e01b7da807e2b706c82539f	47	45	5	3	HA_MC	1
5e1c5c0e7ff480719b920b1d	5e01b7da807e2b706c8253ed	47	45	5	4	HA_MC	1
5e1c5c0e7ff480719b920b1d	5e01b7da807e2b706c82543b	47	45	5	5	HA_MC	0
5e1c5c0e7ff480719b920b1d	5e01b7da807e2b706c825489	47	45	5	6	HA_MC	1
5e1c5c0e7ff480719b920b1d	5e01b7da807e2b706c8254d7	47	45	5	7	HA_MC	1
5e1caff9e16a3a0eb2e3cd71	5e01b7db807e2b706c8257de	17	15	2	6	HA_MCMS	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f3807e2b706c829bae	17	15	2	0	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f3807e2b706c829bd2	17	15	2	1	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f3807e2b706c829bf6	17	15	2	2	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f3807e2b706c829c1e	17	15	2	3	AG_Matching	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f3807e2b706c829c2e	17	15	2	4	AG_Matching	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f3807e2b706c829c3e	17	15	2	5	AG_Matching	1
5e1caff9e16a3a0eb2e3cd71	5e01b81f807e2b706c8316e9	17	15	2	7	HA_SelfReport	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829dc2	5	3	2	0	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829de8	5	3	2	1	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829e0c	5	3	2	2	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829e34	5	3	2	3	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829ea5	5	3	2	4	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829eb9	5	3	2	5	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829ecd	5	3	2	6	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829ee1	5	3	2	7	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829ef5	5	3	2	8	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c829f09	5	3	2	9	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b808807e2b706c82d6a7	31	29	2	3	HA_MC	1
5e1caff9e16a3a0eb2e3cd71	5e01b808807e2b706c82d6f5	31	29	2	4	HA_MC	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f4807e2b706c82a054	31	29	2	0	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f5807e2b706c82a078	31	29	2	1	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f5807e2b706c82a09c	31	29	2	2	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f2807e2b706c829a44	44	42	2	0	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f2807e2b706c829a66	44	42	2	1	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f3807e2b706c829ac2	44	42	2	2	HA_Pulldown	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f3807e2b706c829ae4	44	42	2	3	HA_Pulldown	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f3807e2b706c829b06	44	42	2	4	HA_Pulldown	1
5e1caff9e16a3a0eb2e3cd71	5e01b801807e2b706c82c2d8	44	42	2	6	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b801807e2b706c82c2f0	44	42	2	7	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b801807e2b706c82c308	44	42	2	8	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b801807e2b706c82c320	44	42	2	9	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b801807e2b706c82c338	44	42	2	10	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b806807e2b706c82d122	44	42	2	5	HA_SelfReport	1
5e1caff9e16a3a0eb2e3cd71	5e01b810807e2b706c82ed5c	19	17	4	0	HA_SelfReport	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f0807e2b706c8294e4	8	6	5	0	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f1807e2b706c82950c	8	6	5	1	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f5807e2b706c82a1e8	7	5	4	0	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f5807e2b706c82a20c	7	5	4	1	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f5807e2b706c82a230	7	5	4	2	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b807807e2b706c82d423	7	5	4	3	HA_DnD_Table	1
5e1caff9e16a3a0eb2e3cd71	5e01b807807e2b706c82d43b	7	5	4	4	HA_DnD_Table	1
5e1caff9e16a3a0eb2e3cd71	5e01b807807e2b706c82d453	7	5	4	5	HA_DnD_Table	1
5e1caff9e16a3a0eb2e3cd71	5e01b807807e2b706c82d46b	7	5	4	6	HA_DnD_Table	1
5e1caff9e16a3a0eb2e3cd71	5e01b807807e2b706c82d4a5	7	5	4	7	HA_MCMS	1
5e1caff9e16a3a0eb2e3cd71	5e01b7f7807e2b706c82a6a6	7	5	4	8	HA_SelfReport	0
5e1caff9e16a3a0eb2e3cd71	5e01b7f7807e2b706c82a6d2	7	5	4	9	HA_SelfReport	0
5e1caff9e16a3a0eb2e3cd71	5e01b821807e2b706c831c89	61	59	0	5	HA_MC	1
5e1caff9e16a3a0eb2e3cd71	5e01b821807e2b706c831cb7	61	59	0	6	HA_MC	1
5e1caff9e16a3a0eb2e3cd71	5e01b821807e2b706c831ce5	61	59	0	7	HA_MC	1
5e1caff9e16a3a0eb2e3cd71	5e01b821807e2b706c831d07	61	59	0	8	HA_FITB	0
5e1caff9e16a3a0eb2e3cd71	5e01b821807e2b706c831d29	61	59	0	9	HA_FITB	0
5e1caff9e16a3a0eb2e3cd71	5e01b821807e2b706c831d6b	61	59	0	10	HA_MC	1
5e1caff9e16a3a0eb2e3cd71	5e01b821807e2b706c831da5	61	59	0	11	HA_MCMS	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ed807e2b706c828af9	61	59	0	0	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ed807e2b706c828b1b	61	59	0	1	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ed807e2b706c828b41	61	59	0	2	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b80a807e2b706c82dca9	61	59	0	12	HA_SelfReport	0
5e1caff9e16a3a0eb2e3cd71	5e01b81b807e2b706c830c6f	61	59	0	3	HA_SelfReport	0
5e1caff9e16a3a0eb2e3cd71	5e01b81b807e2b706c830c9b	61	59	0	4	HA_SelfReport	0
5e1caff9e16a3a0eb2e3cd71	5e01b7ee807e2b706c828dfd	18	16	3	0	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ee807e2b706c828e25	18	16	3	1	AG_Matching	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ee807e2b706c828e39	18	16	3	2	AG_Matching	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ee807e2b706c828e4d	18	16	3	3	AG_Matching	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ee807e2b706c828e75	18	16	3	4	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b803807e2b706c82ca7f	18	16	3	6	HA_SelfReport	1
5e1caff9e16a3a0eb2e3cd71	5e01b803807e2b706c82cab5	18	16	3	7	HA_SelfReport	1
5e1caff9e16a3a0eb2e3cd71	5e01b818807e2b706c830394	18	16	3	5	HA_MCMS	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ee807e2b706c828eff	23	21	8	0	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ef807e2b706c828f1f	23	21	8	1	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7ef807e2b706c828f43	23	21	8	2	AG_FITB	1
5e1caff9e16a3a0eb2e3cd71	5e01b7fa807e2b706c82af99	23	21	8	3	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b7fa807e2b706c82afb1	23	21	8	4	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b7fa807e2b706c82afc9	23	21	8	5	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b7fa807e2b706c82afe1	23	21	8	6	HA_MC_Grid	1
5e1caff9e16a3a0eb2e3cd71	5e01b7fa807e2b706c82aff9	23	21	8	7	HA_MC_Grid	1
