student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered	correct
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829084	103	21	8	3	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b38290f0	103	21	8	7	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829100	103	21	8	8	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829110	103	21	8	9	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829136	103	21	8	10	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829146	103	21	8	11	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a65807e2b60b3829156	103	21	8	12	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b382846e	32	5	4	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b38284da	32	5	4	4	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b38284ea	32	5	4	5	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b38284fa	32	5	4	6	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b382851c	32	5	4	7	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b382853e	32	5	4	8	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b38283fe	110	3	2	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b3828424	110	3	2	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b3828434	110	3	2	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b3828444	110	3	2	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b382836e	171	21	6	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b3828390	171	21	6	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b38283b2	171	21	6	2	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b38283d4	171	21	6	3	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38286ea	121	14	13	0	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38286fe	121	14	13	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b3828712	121	14	13	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b3828648	89	7	6	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b382866e	89	7	6	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b3828682	89	7	6	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b3828696	89	7	6	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38286bc	89	7	6	4	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5b807e2b60b3827787	89	7	6	5	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a5b807e2b60b38277b5	89	7	6	6	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a5b807e2b60b38277e3	89	7	6	7	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b382856c	111	4	3	0	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b382857c	111	4	3	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b382858c	111	4	3	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38285b2	111	4	3	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38285c2	111	4	3	4	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38285d2	111	4	3	5	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38285f4	111	4	3	6	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b382861e	175	25	10	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827d94	175	25	10	1	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827dce	175	25	10	2	HA_MC	1	0
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b3828794	75	21	7	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38287b6	75	21	7	1	AG_FITB	1	1
